,Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,found_zipcode,found_lat,found_lon
122797,A828206,Baby,2021-01-11 09:46:00,01/11/2021 09:46:00 AM,900 Scenic Drive in Williamson (TX),Public Assist,Normal,Dog,Intact Female,6 months,Flat Coat Retriever Mix,Black/White,78626,30.635085,-97.684002
122799,A828322,,2021-01-13 11:55:00,01/13/2021 11:55:00 AM,Adair Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Cocker Spaniel Mix,Yellow,78754-5701,30.3575289,-97.6210235
122800,A813546,Milo,2021-01-13 15:47:00,01/13/2021 03:47:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,White/Tan,None,,
122801,A828331,,2021-01-13 15:03:00,01/13/2021 03:03:00 PM,10805 North Lamar in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair Mix,Black,78753-4150,30.369852,-97.6872612
122802,A828075,*Odessa,2021-01-06 16:56:00,01/06/2021 04:56:00 PM,6802 Telluride in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black,None,,
122803,A828254,*Maleficent,2021-01-12 10:59:00,01/12/2021 10:59:00 AM,2810 Rio Grande Street in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Black,78705,30.294297,-97.744511
122804,A828255,*Lady Tremaine,2021-01-12 10:59:00,01/12/2021 10:59:00 AM,2810 Rio Grande Street in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Black/White,78705,30.294297,-97.744511
122805,A828301,,2021-01-13 07:54:00,01/13/2021 07:54:00 AM,2510 Rutland Drive in Austin (TX),Stray,Injured,Cat,Spayed Female,4 years,Domestic Shorthair,Tortie,78758,30.3835635,-97.7229330150862
122806,A828325,Sissie,2021-01-13 13:07:00,01/13/2021 01:07:00 PM,8806 Clearbrook Trail in Austin (TX),Stray,Injured,Dog,Spayed Female,12 years,Basset Hound,White/Brown,78729,30.4569275,-97.77196902196344
122807,A828307,,2021-01-13 15:35:00,01/13/2021 03:35:00 PM,11716 Bell Avenue in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Fox,Red,78759,30.419856,-97.75156837195122
122808,A828286,,2021-01-12 15:03:00,01/12/2021 03:03:00 PM,10500 Ruidosa Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Border Collie,Black/White,None,,
122809,A828252,*Te Ka,2021-01-12 10:59:00,01/12/2021 10:59:00 AM,2810 Rio Grande Street in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Brown Tabby/White,78705,30.294297,-97.744511
122810,A827800,*Carlo,2021-01-08 11:45:00,01/08/2021 11:45:00 AM,Nameless Road And 1431 in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Australian Cattle Dog Mix,Red Tick/White,78641,30.5442526,-97.9414498
122811,A827799,*Monte,2021-01-08 11:45:00,01/08/2021 11:45:00 AM,Nameless Road And 1431 in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Australian Cattle Dog Mix,White/Red Tick,78641,30.5442526,-97.9414498
122812,A828354,,2021-01-14 11:35:00,01/14/2021 11:35:00 AM,1624 Rutland in Austin (TX),Stray,Injured,Cat,Intact Male,6 months,Domestic Shorthair,Blue,None,,
122814,A828091,*Hall,2021-01-07 11:52:00,01/07/2021 11:52:00 AM,13508 Moura Cove in Austin (TX),Wildlife,Normal,Bird,Unknown,1 year,Parakeet,Green/Yellow,78660,30.393209341887573,-97.61806401572852
122815,A828092,*Oates,2021-01-07 11:52:00,01/07/2021 11:52:00 AM,13508 Moura Cove in Austin (TX),Wildlife,Normal,Bird,Unknown,1 year,Parakeet,Green/Yellow,78660,30.393209341887573,-97.61806401572852
122818,A819285,Percy,2021-01-14 13:03:00,01/14/2021 01:03:00 PM,Bastrop (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,American Pit Bull Terrier,Brown/White,None,,
122821,A828176,Zeus,2021-01-09 14:16:00,01/09/2021 02:16:00 PM,Howard And Mcneil in Travis (TX),Stray,Normal,Dog,Intact Male,4 months,German Shepherd,Black/Tan,78651-9800,30.4486274,-97.7164905
122822,A828280,Reggie,2021-01-12 16:37:00,01/12/2021 04:37:00 PM,Williamson (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Yellow/White,None,,
122823,A828368,Charlie,2021-01-14 16:34:00,01/14/2021 04:34:00 PM,1219 South Lamar in Austin (TX),Stray,Normal,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Torbie,78704,30.2363889,-97.7826467
122824,A827315,Atticus,2021-01-14 17:20:00,01/14/2021 05:20:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,9 years,Labrador Retriever,Chocolate,None,,
122825,A828358,*Leroy,2021-01-14 13:57:00,01/14/2021 01:57:00 PM,9101 Hog Eye Road in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,American Pit Bull Terrier,Blue/White,None,,
122826,A810428,Penny,2021-01-15 07:30:00,01/15/2021 07:30:00 AM,6319 Dorchester in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair,White/Blue,None,,
122827,A828365,,2021-01-14 07:48:00,01/14/2021 07:48:00 AM,2240 West Braker Lane in Austin (TX),Stray,Injured,Cat,Unknown,2 years,Domestic Shorthair,Black,78758,30.391467249999998,-97.7139592
122828,A827997,*Tina,2021-01-05 11:07:00,01/05/2021 11:07:00 AM,Quicksilver And Bluff Springs in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie,78744,30.173544,-97.760785
122831,A805715,Lobo,2021-01-15 11:47:00,01/15/2021 11:47:00 AM,2400 Webberville in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Siberian Husky,Black/White,None,,
122832,A828172,*Sunny,2021-01-09 15:20:00,01/09/2021 03:20:00 PM,901 Castleton Drive in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,American Pit Bull Terrier Mix,White/Yellow,78660,30.414165,-97.64787377071474
122833,A827956,*Bluebell,2021-01-04 16:02:00,01/04/2021 04:02:00 PM,11881 Jollyville Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Blue/White,78759,30.423804,-97.756189
122834,A828191,*Sanford,2021-01-10 12:46:00,01/10/2021 12:46:00 PM,6409 Santos in Austin (TX),Stray,Injured,Dog,Intact Male,8 years,Pit Bull,Brown Brindle/White,None,29.6863876,-96.1296178
122835,A755468,Stella/Ruthie,2021-01-15 12:57:00,01/15/2021 12:57:00 PM,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3 years,Pit Bull Mix,White/Brown,None,,
122836,A828356,Luna,2021-01-14 12:37:00,01/14/2021 12:37:00 PM,4110 Guadalupe in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby,78156,29.6160762,-97.9675691
122838,A828398,,2021-01-15 14:18:00,01/15/2021 02:18:00 PM,2705 Hoeke in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Black,None,,
122839,A827320,Phin,2021-01-15 15:22:00,01/15/2021 03:22:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Brown Tabby,None,,
122840,A828397,,2021-01-15 14:36:00,01/15/2021 02:36:00 PM,15103 Mimebark Way in Travis (TX),Stray,Injured,Dog,Intact Female,1 year,Labrador Retriever Mix,Brown,78724,30.256028,-97.57945301582333
122841,A828413,,2021-01-15 16:35:00,01/15/2021 04:35:00 PM,6025 Toye in Austin (TX),Stray,Normal,Dog,Intact Male,8 years,Miniature Schnauzer Mix,Silver/White,None,,
122842,A828421,Luna,2021-01-16 08:55:00,01/16/2021 08:55:00 AM,109 Caddis Cove in Hays (TX),Owner Surrender,Sick,Dog,Intact Female,9 months,Labrador Retriever Mix,Yellow/White,78640,29.978000384048748,-97.86252300343534
122843,A828296,*Felix,2021-01-12 20:21:00,01/12/2021 08:21:00 PM,7201 Levander in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,White/Tan,None,,
122844,A828422,Diablo,2021-01-16 09:00:00,01/16/2021 09:00:00 AM,14946 Swiss Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Doberman Pinsch,Black/Tan,None,,
122845,A828429,,2021-01-16 11:47:00,01/16/2021 11:47:00 AM,10512 Cambria Coast Run in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Fox,Gray/Tan,78717,30.48591812738661,-97.79408408866358
122847,A780360,Pupabella,2021-01-07 19:21:00,01/07/2021 07:21:00 PM,2706 Wheless in Austin (TX),Public Assist,Normal,Dog,Spayed Female,3 years,Pit Bull Mix,Blue/White,None,,
122848,A828090,*Zeus,2021-01-07 10:53:00,01/07/2021 10:53:00 AM,12506 Burlywood Trail in Austin (TX),Stray,Normal,Cat,Intact Male,4 years,Domestic Longhair Mix,Black,78750,30.464344,-97.80686892666667
122849,A809343,Sage,2021-01-16 14:00:00,01/16/2021 02:00:00 PM,Pflugerville (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever/German Shepherd,Brown,None,,
122850,A828428,,2021-01-16 16:18:00,01/16/2021 04:18:00 PM,1908 Ocallahan Drive in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Raccoon,Black/Gray,78748,30.14754593386314,-97.84182271955835
122851,A828408,*Benny,2021-01-15 15:53:00,01/15/2021 03:53:00 PM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Blue Lacy,Blue,78702,30.2523206,-97.6904572
122853,A827138,Fluffers,2021-01-07 11:04:00,01/07/2021 11:04:00 AM,Outside Jurisdiction,Owner Surrender,Normal,Cat,Neutered Male,5 years,Domestic Longhair,Blue/White,None,,
122854,A828244,*Honey,2021-01-11 15:50:00,01/11/2021 03:50:00 PM,1000 Springdale Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Treeing Cur Mix,Tan/Black,78721,30.269841,-97.69291
122855,A828456,Juno,2021-01-17 08:09:00,01/17/2021 08:09:00 AM,2400 South Congress in Austin (TX),Stray,Injured,Cat,Spayed Female,1 year,Domestic Shorthair,White/Black,78704,30.238712,-97.753681
122858,A828439,,2021-01-16 13:30:00,01/16/2021 01:30:00 PM,12700 Sparks Road in Travis (TX),Owner Surrender,Injured,Dog,Intact Female,8 months,Great Pyrenees,White/Black,78653,30.389381,-97.49869144772795
122859,A828379,,2021-01-15 08:57:00,01/15/2021 08:57:00 AM,10202 Willfield Drive in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,78753,30.36102,-97.67040761656442
122860,A828445,Blue,2021-01-16 16:15:00,01/16/2021 04:15:00 PM,1100 West Cesar Chavez Street in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Boxer,Brown/White,78703,30.269087,-97.75722732216494
122861,A828472,,2021-01-17 17:46:00,01/17/2021 05:46:00 PM,110 West Slaughter Lane in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever Mix,Red/White,78749,30.198722,-97.862632
122862,A828473,,2021-01-17 17:46:00,01/17/2021 05:46:00 PM,110 West Slaughter Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever Mix,Tan/White,78748,30.167489500000002,-97.78797798813795
122863,A828463,Ej,2021-01-17 11:27:00,01/17/2021 11:27:00 AM,2300 North Loop Boulevard in Austin (TX),Owner Surrender,Injured,Cat,Spayed Female,6 years,Domestic Shorthair,Brown Tabby,78756,30.32578,-97.742245
122864,A828480,Holly,2021-01-18 12:10:00,01/18/2021 12:10:00 PM,Rundberg And Lamar in Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Tan,None,,
122865,A828335,*Willow,2021-01-14 15:41:00,01/14/2021 03:41:00 PM,6700 Cameron Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,Black/White,78753:78754,30.346403,-97.677254
122866,A828483,Siri,2021-01-18 13:04:00,01/18/2021 01:04:00 PM,4076 Gattis School Road in Travis (TX),Stray,Normal,Dog,Spayed Female,2 years,Chinese Sharpei,Black/Brown,78664,30.4977274,-97.6011028
122867,A828492,,2021-01-18 16:49:00,01/18/2021 04:49:00 PM,19962 Siesta Shores Drive in Travis (TX),Wildlife,Sick,Other,Unknown,2 years,Fox,Red,78669,30.3855615,-98.0207256640625
122877,A828319,*Punkin,2021-01-13 14:14:00,01/13/2021 02:14:00 PM,Parmer Lane And Old Highway 20 in Travis (TX),Stray,Nursing,Dog,Intact Female,1 month,Chihuahua Shorthair,White,78727,30.4081185,-97.6752635
122879,A828341,*Pistachio,2021-01-13 16:45:00,01/13/2021 04:45:00 PM,6107 Calmar Cove in Austin (TX),Stray,Normal,Cat,Intact Female,5 years,Domestic Shorthair Mix,Tortie,78721,30.256005000000002,-97.6833399987162
122880,A826842,*Charlotte,2021-01-19 11:05:00,01/19/2021 11:05:00 AM,3412 Willowrun Drive in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/White,78704,30.226630999999998,-97.75533771685689
122881,A828476,Salem,2021-01-18 07:01:00,01/18/2021 07:01:00 AM,East Stassney Lane And Ih-35 in Austin (TX),Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Black,78744,30.1909317,-97.7342808
122882,A828362,*Albert,2021-01-14 15:06:00,01/14/2021 03:06:00 PM,7206 Ed Bluestein in Austin (TX),Stray,Normal,Dog,Intact Male,8 months,Chihuahua Shorthair Mix,White/Tan,None,,
122883,A788045,Cheeky,2021-01-19 11:41:00,01/19/2021 11:41:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Brown Tabby/White,None,,
122884,A828389,*Hobbs,2021-01-15 10:27:00,01/15/2021 10:27:00 AM,2301 Durwood Street in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever/Pit Bull,White/Brown Brindle,78704,30.241844,-97.757535
122885,A828514,,2021-01-19 11:20:00,01/19/2021 11:20:00 AM,10505 Macmora Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Orange Tabby,78758,30.3826695,-97.70646957880435
122886,A828256,*Cherry,2021-01-12 12:28:00,01/12/2021 12:28:00 PM,7715 East Ben White in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby,None,,
122887,A828257,*Strawberry,2021-01-12 12:28:00,01/12/2021 12:28:00 PM,7715 East Ben White in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby/White,None,,
122888,A828385,*Josh,2021-01-15 09:38:00,01/15/2021 09:38:00 AM,12200 Carl Road in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Longhair/Cocker Spaniel,Black,None,,
122889,A828334,Marlo,2021-01-13 16:58:00,01/13/2021 04:58:00 PM,14100 Thermal in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Pit Bull Mix,Black/White,None,,
122890,A828521,Bella,2021-01-19 12:34:00,01/19/2021 12:34:00 PM,1515 Grove in Austin (TX),Public Assist,Normal,Dog,Spayed Female,5 years,Yorkshire Terrier,Brown/White,None,29.6863876,-96.1296178
122891,A828520,Rocky,2021-01-19 12:34:00,01/19/2021 12:34:00 PM,1515 Grove in Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,Chihuahua Shorthair,Black,None,29.6863876,-96.1296178
122892,A828382,*Silver,2021-01-15 10:07:00,01/15/2021 10:07:00 AM,Parker Lane And Woodward in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever/Pit Bull,White,78704-7205,30.2194138,-97.7437662
122893,A828525,Dj,2021-01-19 15:46:00,01/19/2021 03:46:00 PM,7002 Millrace Drive Unit A in Austin (TX),Owner Surrender,Injured,Dog,Spayed Female,5 years,Miniature Poodle,Cream,None,,
122894,A828244,*Honey,2021-01-19 16:34:00,01/19/2021 04:34:00 PM,Lakeway (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Treeing Cur Mix,Tan/Black,None,,
122895,A828507,,2021-01-19 10:58:00,01/19/2021 10:58:00 AM,255 South 183 Highway in Austin (TX),Stray,Medical,Dog,Intact Male,1 month,Chihuahua Shorthair Mix,Tricolor,78382,28.0217722,-97.0509848
122896,A828538,,2021-01-19 20:34:00,01/19/2021 08:34:00 PM,9400 West Parmer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair,Brown Tabby,78717,30.4809075,-97.76598670384615
122897,A828253,*Kronk,2021-01-12 10:59:00,01/12/2021 10:59:00 AM,2810 Rio Grande Street in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Brown Tabby,78705,30.294297,-97.744511
122898,A788612,Bo,2021-01-20 08:40:00,01/20/2021 08:40:00 AM,711 Great Britain in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Boxer Mix,Tan/White,None,,
122901,A828108,*Phife,2021-01-07 14:54:00,01/07/2021 02:54:00 PM,7202 Bethune Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Brown Brindle/White,78752,30.3304265,-97.69839862683824
122905,A828546,,2021-01-20 10:37:00,01/20/2021 10:37:00 AM,9308 Fm 969 in Travis (TX),Stray,Normal,Dog,Intact Male,3 years,Siberian Husky,White,78724,30.279007,-97.6431651
122906,A728544,Sassy,2021-01-20 11:12:00,01/20/2021 11:12:00 AM,Outside Jurisdiction,Owner Surrender,Normal,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Torbie,None,,
122909,A828198,*Opal,2021-01-10 18:17:00,01/10/2021 06:17:00 PM,71 And Highway 30 in Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Pit Bull,Black,78758,30.391467249999998,-97.7139592
122910,A828112,Sunni Hope,2021-01-07 15:57:00,01/07/2021 03:57:00 PM,780 Bastrop Highway in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Doberman Pinsch Mix,Black/Tan,78742,30.2155687,-97.66343
122912,A819746,Emma,2021-01-20 12:04:00,01/20/2021 12:04:00 PM,3404 Goodwin in Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Kangal Mix,Brown/White,78721,30.26836845,-97.69541534370144
122913,A827507,Caterina,2021-01-20 13:16:00,01/20/2021 01:16:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,12 years,Siamese,Lynx Point,None,,
122914,A828564,,2021-01-20 13:37:00,01/20/2021 01:37:00 PM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Raccoon,Gray/Black,None,,
122915,A782770,Dewey,2021-01-20 14:59:00,01/20/2021 02:59:00 PM,6502 Porter Street in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,White/Gray,78741,30.2300465,-97.69765552427857
122916,A828034,Xanthippe,2021-01-05 18:35:00,01/05/2021 06:35:00 PM,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Black/White,None,,
122917,A828321,Evie,2021-01-13 11:55:00,01/13/2021 11:55:00 AM,Adair Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Yellow,78754-5701,30.3575289,-97.6210235
122918,A814910,Fred,2021-01-20 15:29:00,01/20/2021 03:29:00 PM,Travis (TX),Owner Surrender,Sick,Cat,Neutered Male,10 years,Domestic Medium Hair,Blue Tabby,None,,
122919,A828100,Neme,2021-01-08 10:10:00,01/08/2021 10:10:00 AM,8712 Old Manor Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair,Black,78724,30.326563,-97.638529
122921,A828560,,2021-01-20 12:41:00,01/20/2021 12:41:00 PM,109 West Anderson in Austin (TX),Stray,Sick,Dog,Intact Male,4 months,Pug,Brown/Black,None,,
122923,A824156,*Stewie,2021-01-20 16:16:00,01/20/2021 04:16:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Cat,Neutered Male,4 months,Domestic Shorthair,Black,None,,
122924,A828575,,2021-01-20 14:41:00,01/20/2021 02:41:00 PM,1116 Saucedo in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black/White,None,,
122925,A828576,Osita,2021-01-20 15:50:00,01/20/2021 03:50:00 PM,14219 Littig Road in Manor (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Brown/Black,None,,
122926,A809779,Willie,2021-01-20 16:28:00,01/20/2021 04:28:00 PM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,Irish Setter/Golden Retriever,Red,None,,
122927,A828394,*Harris,2021-01-15 14:51:00,01/15/2021 02:51:00 PM,3825 Bee Caves Road in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever,Black/White,78746,30.280468,-97.809167
122928,A828561,Milo,2021-01-20 12:50:00,01/20/2021 12:50:00 PM,7408 Bethune Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair Mix,Brown Tabby,78752,30.3331,-97.6966805175953
122929,A828578,,2021-01-20 16:21:00,01/20/2021 04:21:00 PM,6609 Mckinney Falls Parkway in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue,78744,30.170432,-97.722309
122930,A828216,Margo,2021-01-11 11:39:00,01/11/2021 11:39:00 AM,1100 Cumberland in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Pit Bull/Boxer,Red/White,None,,
122931,A828559,,2021-01-20 12:36:00,01/20/2021 12:36:00 PM,9400 West Parmer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Medium Hair,Brown Tabby/White,78717,30.4809075,-97.76598670384615
122933,A828558,,2021-01-20 12:36:00,01/20/2021 12:36:00 PM,9400 West Parmer Lane in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Medium Hair,Brown Tabby,78717,30.4809075,-97.76598670384615
122934,A747386,Polly,2021-01-21 07:24:00,01/21/2021 07:24:00 AM,South 1St And Milberry in Austin (TX),Stray,Injured,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Calico,None,,
122935,A828431,*Pony,2021-01-16 16:16:00,01/16/2021 04:16:00 PM,7710 Sandia Loop in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,German Shepherd Mix,Brown,None,,
122936,A828268,*Manchester,2021-01-12 10:48:00,01/12/2021 10:48:00 AM,5701 Johnny Morris Road in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Orange Tabby/White,78724,30.292222,-97.651915
122937,A828216,Margo,2021-01-21 10:58:00,01/21/2021 10:58:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 months,Pit Bull/Boxer,Red/White,None,,
122939,A773315,Tofu,2021-01-21 11:45:00,01/21/2021 11:45:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,White/Brown,None,,
122940,A828603,,2021-01-21 10:49:00,01/21/2021 10:49:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Chihuahua Shorthair,Black/Brown,None,,
122941,A828606,,2021-01-21 10:49:00,01/21/2021 10:49:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair,Black/Brown,None,,
122943,A828329,,2021-01-13 15:30:00,01/13/2021 03:30:00 PM,906 Bird Creek Drive in Austin (TX),Stray,Injured,Cat,Neutered Male,10 years,Domestic Shorthair,Brown Tabby,78758,30.3711735,-97.69625883475942
122944,A828602,,2021-01-21 10:49:00,01/21/2021 10:49:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair,Tan,None,,
